section,aggregation_scope,chain,task,family,seed,method,budget_scope,b1_budget,b2_budget,requested_k,metric,point,lower_95,upper_95,std,n,cluster_unit,bootstrap_seed,note
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,50,5,,positive_entry_gate_recall,0.19393939393939394,,,0.05016044047650559,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,50,5,,positive_lanes_denominator,139.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,nickel,b1_to_b2,nbfnet,mean_0_4,,,50,5,,selected_positive_entries,12.8,,,3.3105890714493698,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,100,1,,e2e_global_observed_value_capture,0.14327632997626671,,,0.07461180305347904,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,100,1,,e2e_macro_destination_observed_value_capture,0.04396724910661109,,,0.01917424347048796,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,100,1,,e2e_macro_destination_recall,0.04967320261437909,,,0.012466581411903578,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,100,1,,e2e_micro_destination_recall,0.07837837837837838,,,0.01986072764418793,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,100,1,,effective_b1_budget,86.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,100,1,,positive_entries_denominator,34.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,100,1,,positive_entry_gate_precision,0.3953488372093023,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,100,1,,positive_entry_gate_recall,1.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,100,1,,positive_lanes_denominator,74.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,100,1,,selected_positive_entries,34.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,100,3,,e2e_global_observed_value_capture,0.24239763116790627,,,0.10564072356229846,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,100,3,,e2e_macro_destination_observed_value_capture,0.12362914661196496,,,0.025216798057195174,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,100,3,,e2e_macro_destination_recall,0.12418300653594772,,,0.021346211610935445,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,100,3,,e2e_micro_destination_recall,0.16756756756756758,,,0.02506383377161001,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,100,3,,effective_b1_budget,86.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,100,3,,positive_entries_denominator,34.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,100,3,,positive_entry_gate_precision,0.3953488372093023,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,100,3,,positive_entry_gate_recall,1.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,100,3,,positive_lanes_denominator,74.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,100,3,,selected_positive_entries,34.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,100,5,,e2e_global_observed_value_capture,0.33619757497196817,,,0.10496230058325856,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,100,5,,e2e_macro_destination_observed_value_capture,0.17429923673581935,,,0.018790776324627324,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,100,5,,e2e_macro_destination_recall,0.17127450980392156,,,0.0225187231348245,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,100,5,,e2e_micro_destination_recall,0.2378378378378378,,,0.027826027408072974,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,100,5,,effective_b1_budget,86.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,100,5,,positive_entries_denominator,34.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,100,5,,positive_entry_gate_precision,0.3953488372093023,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,100,5,,positive_entry_gate_recall,1.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,100,5,,positive_lanes_denominator,74.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,100,5,,selected_positive_entries,34.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,25,1,,e2e_global_observed_value_capture,0.06338488118650482,,,0.05812567949598328,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,25,1,,e2e_macro_destination_observed_value_capture,0.012440212860689467,,,0.009234615282898116,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,25,1,,e2e_macro_destination_recall,0.0190359477124183,,,0.004104528329111264,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,25,1,,e2e_micro_destination_recall,0.04054054054054054,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,25,1,,effective_b1_budget,25.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,25,1,,positive_entries_denominator,34.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,25,1,,positive_entry_gate_precision,0.528,,,0.04664761515876242,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,25,1,,positive_entry_gate_recall,0.38823529411764707,,,0.03429971702850175,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,25,1,,positive_lanes_denominator,74.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,25,1,,selected_positive_entries,13.2,,,1.1661903789690602,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,25,3,,e2e_global_observed_value_capture,0.11761115134216002,,,0.09084063918003872,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,25,3,,e2e_macro_destination_observed_value_capture,0.04855319221503311,,,0.01268108408086712,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,25,3,,e2e_macro_destination_recall,0.052532679738562085,,,0.021941104432916997,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,25,3,,e2e_micro_destination_recall,0.08378378378378379,,,0.023249527748763855,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,25,3,,effective_b1_budget,25.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,25,3,,positive_entries_denominator,34.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,25,3,,positive_entry_gate_precision,0.528,,,0.04664761515876242,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,25,3,,positive_entry_gate_recall,0.38823529411764707,,,0.03429971702850175,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,25,3,,positive_lanes_denominator,74.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,25,3,,selected_positive_entries,13.2,,,1.1661903789690602,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,25,5,,e2e_global_observed_value_capture,0.1620503604490048,,,0.15417042247089466,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,25,5,,e2e_macro_destination_observed_value_capture,0.06497260603074922,,,0.015932658323536627,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,25,5,,e2e_macro_destination_recall,0.06906862745098039,,,0.021031868314858124,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,25,5,,e2e_micro_destination_recall,0.11621621621621622,,,0.030337762595464394,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,25,5,,effective_b1_budget,25.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,25,5,,positive_entries_denominator,34.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,25,5,,positive_entry_gate_precision,0.528,,,0.04664761515876242,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,25,5,,positive_entry_gate_recall,0.38823529411764707,,,0.03429971702850175,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,25,5,,positive_lanes_denominator,74.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,25,5,,selected_positive_entries,13.2,,,1.1661903789690602,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,250,1,,e2e_global_observed_value_capture,0.14327632997626671,,,0.07461180305347904,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,250,1,,e2e_macro_destination_observed_value_capture,0.04396724910661109,,,0.01917424347048796,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,250,1,,e2e_macro_destination_recall,0.04967320261437909,,,0.012466581411903578,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,250,1,,e2e_micro_destination_recall,0.07837837837837838,,,0.01986072764418793,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,250,1,,effective_b1_budget,86.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,250,1,,positive_entries_denominator,34.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,250,1,,positive_entry_gate_precision,0.3953488372093023,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,250,1,,positive_entry_gate_recall,1.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,250,1,,positive_lanes_denominator,74.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,250,1,,selected_positive_entries,34.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,250,3,,e2e_global_observed_value_capture,0.24239763116790627,,,0.10564072356229846,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,250,3,,e2e_macro_destination_observed_value_capture,0.12362914661196496,,,0.025216798057195174,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,250,3,,e2e_macro_destination_recall,0.12418300653594772,,,0.021346211610935445,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,250,3,,e2e_micro_destination_recall,0.16756756756756758,,,0.02506383377161001,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,250,3,,effective_b1_budget,86.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,250,3,,positive_entries_denominator,34.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,250,3,,positive_entry_gate_precision,0.3953488372093023,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,250,3,,positive_entry_gate_recall,1.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,250,3,,positive_lanes_denominator,74.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,250,3,,selected_positive_entries,34.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,250,5,,e2e_global_observed_value_capture,0.33619757497196817,,,0.10496230058325856,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,250,5,,e2e_macro_destination_observed_value_capture,0.17429923673581935,,,0.018790776324627324,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,250,5,,e2e_macro_destination_recall,0.17127450980392156,,,0.0225187231348245,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,250,5,,e2e_micro_destination_recall,0.2378378378378378,,,0.027826027408072974,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,250,5,,effective_b1_budget,86.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,250,5,,positive_entries_denominator,34.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,250,5,,positive_entry_gate_precision,0.3953488372093023,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,250,5,,positive_entry_gate_recall,1.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,250,5,,positive_lanes_denominator,74.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,250,5,,selected_positive_entries,34.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,50,1,,e2e_global_observed_value_capture,0.10696695568794182,,,0.08400302708118994,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,50,1,,e2e_macro_destination_observed_value_capture,0.02066027151959217,,,0.010979391068180681,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,50,1,,e2e_macro_destination_recall,0.022549019607843137,,,0.0038701697001068663,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,50,1,,e2e_micro_destination_recall,0.05405405405405406,,,0.012086853932431297,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,50,1,,effective_b1_budget,50.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,50,1,,positive_entries_denominator,34.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,50,1,,positive_entry_gate_precision,0.46399999999999997,,,0.014966629547095756,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,50,1,,positive_entry_gate_recall,0.6823529411764706,,,0.022009749333964365,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,50,1,,positive_lanes_denominator,74.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,50,1,,selected_positive_entries,23.2,,,0.7483314773547882,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,50,3,,e2e_global_observed_value_capture,0.1992085686502252,,,0.1214397629756613,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,50,3,,e2e_macro_destination_observed_value_capture,0.07089896413557273,,,0.017277938754593453,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,50,3,,e2e_macro_destination_recall,0.06993464052287582,,,0.026678808670424815,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,50,3,,e2e_micro_destination_recall,0.11621621621621622,,,0.018330621576014238,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,50,3,,effective_b1_budget,50.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,50,3,,positive_entries_denominator,34.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,50,3,,positive_entry_gate_precision,0.46399999999999997,,,0.014966629547095756,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,50,3,,positive_entry_gate_recall,0.6823529411764706,,,0.022009749333964365,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,50,3,,positive_lanes_denominator,74.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,50,3,,selected_positive_entries,23.2,,,0.7483314773547882,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,50,5,,e2e_global_observed_value_capture,0.29099332926533267,,,0.14370062360259908,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,50,5,,e2e_macro_destination_observed_value_capture,0.0983116169904229,,,0.022975879856089114,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,50,5,,e2e_macro_destination_recall,0.0957843137254902,,,0.032440159389546606,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,50,5,,e2e_micro_destination_recall,0.17027027027027025,,,0.035855403138977296,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,oilseed-soy,b1_to_b2,kge,mean_0_4,,,50,5,,effective_b1_budget,50.0,,,0.0,5,,,descriptive fixed-seed summary
